599035.3643779432
599917.5927908382
599887.2104213701
600126.2338446329
598699.3331050507
600069.6223860183
599757.3948476148
599682.3140825746
599954.9351673556
599733.6931738185
599991.0958594381
599494.9481560442
599138.8380035756
599684.8056509863
598193.3574572492
598982.1307966408
598890.6480217549
599132.9036812673
600059.3620778879
